timestamp,open,high,low,close,volume,RSI_RSI_14,MACD_MACD_12_26_9,MACD_SIGNAL_12_26_9,MACD_HISTOGRAM_12_26_9,ATR_ATR_14
2026-06-30 14:30:00+00:00,59014.7,59081.3,58992.7,58998.2,46.778,54.63031894198062,56.59408449156763,69.49729821107037,-12.903213719502745,93.42212280203894
2026-06-30 14:31:00+00:00,58998.2,58998.2,58912.0,58917.8,95.159,47.65270289990544,45.716550208977424,64.74114861065178,-19.024598401674353,92.90625688760738
2026-06-30 14:32:00+00:00,58917.8,58971.5,58875.1,58938.8,339.963,49.4681615441738,38.348492862685816,59.462617461058585,-21.11412459837277,93.1558099670641
2026-06-30 14:33:00+00:00,58938.8,58998.3,58903.3,58937.1,118.038,49.31904663070822,32.003165963309584,53.97072716150878,-21.9675611981992,93.28753782655953
2026-06-30 14:34:00+00:00,58937.1,59005.8,58928.2,58984.2,259.205,53.50114495193247,30.424312512644974,49.26144423173602,-18.837131719091047,92.16699941037712
2026-06-30 14:35:00+00:00,58984.2,58988.0,58906.2,58912.3,84.218,47.11030365160303,23.104990720668866,44.03015352952259,-20.925162808853727,91.42649945249325
2026-06-30 14:36:00+00:00,58912.3,58914.1,58776.2,58798.0,264.466,39.11186060559475,7.989225889687077,36.82196800155549,-28.832742111868413,94.74603520588668
2026-06-30 14:37:00+00:00,58798.0,58808.5,58717.3,58724.9,211.22,35.01712496033061,-9.775994144722063,27.50237557229998,-37.278369717022045,94.49274697689457
2026-06-30 14:38:00+00:00,58724.9,58735.1,58567.0,58572.1,299.236,28.338526685785236,-35.772380278292985,14.847424402181385,-50.619804680474374,99.75040790711627
2026-06-30 14:39:00+00:00,58572.1,58673.3,58550.0,58665.9,282.26,36.36237919274896,-48.249635735897755,2.228012374565555,-50.477648110463306,101.43252162803674
2026-06-30 14:40:00+00:00,58665.9,58705.8,58611.7,58690.3,103.871,38.29777458853257,-55.52897108603793,-9.323384317555142,-46.20558676848279,100.90877008317739
2026-06-30 14:41:00+00:00,58690.3,58737.1,58667.3,58671.9,89.051,37.37468056620645,-62.067151533170545,-19.872137760678225,-42.19501377249232,98.68671507723583
2026-06-30 14:42:00+00:00,58671.9,58696.1,58656.6,58690.2,89.091,38.95073350215921,-65.02251055547822,-28.902212319638224,-36.120298235839996,94.45909257171898
2026-06-30 14:43:00+00:00,58690.2,58738.7,58678.3,58729.2,62.347,42.2843282388552,-63.485854398531956,-35.81894073541697,-27.666913663114983,92.02630024516722
2026-06-30 14:44:00+00:00,58729.2,58907.2,58726.0,58893.4,287.019,53.73811102191672,-48.459860493247106,-38.347124686983,-10.112735806264105,98.39585022765506
2026-06-30 14:45:00+00:00,58893.4,58893.4,58727.6,58731.4,87.432,44.38034099902974,-49.0581859464437,-40.48933693887514,-8.56884900756856,103.21043235425134
2026-06-30 14:46:00+00:00,58731.4,58742.2,58669.0,58693.1,115.603,42.496220307223375,-52.023162458826846,-42.796102042865485,-9.227060415961361,101.06683004323317
2026-06-30 14:47:00+00:00,58693.1,58716.7,58667.2,58674.2,44.409,41.55860062938094,-55.260985510307364,-45.28907873635386,-9.971906773953506,97.38348504014508
2026-06-30 14:48:00+00:00,58674.2,58716.2,58563.5,58571.6,104.519,36.81051500623633,-65.35260202630161,-49.30178339434341,-16.0508186319582,101.33466468013451
2026-06-30 14:49:00+00:00,58571.6,58635.4,58570.7,58612.9,68.745,39.792435504394646,-69.21979329067835,-53.285385373610396,-15.934407917067958,98.71790291726806
2026-06-30 14:50:00+00:00,58612.9,58678.8,58557.0,58563.5,79.738,37.5121720005471,-75.4015551839475,-57.70861933567782,-17.692935848269677,100.3666241374634
2026-06-30 14:51:00+00:00,58563.5,58608.5,58557.8,58594.9,68.882,39.87078888837479,-76.88069563954195,-61.543034596450646,-15.337661043091309,96.81900812764438
2026-06-30 14:52:00+00:00,58594.9,58615.0,58575.9,58595.0,40.627,39.87857187524796,-77.15545587524684,-64.66551885220989,-12.489937023036958,92.69622183281253
2026-06-30 14:53:00+00:00,58595.0,58607.8,58572.8,58593.1,34.025,39.77323268700756,-76.64302636333014,-67.06102035443394,-9.582006008896201,88.57506313046876
2026-06-30 14:54:00+00:00,58593.1,58609.3,58466.8,58480.2,199.955,34.02229116444029,-84.37439325440937,-70.52369493442902,-13.850698319980353,92.42684433543528
2026-06-30 14:55:00+00:00,58480.2,58488.5,58440.0,58458.1,122.307,33.01592833183894,-91.23316340264137,-74.66558862807149,-16.567574774569877,89.2892125971899
2026-06-30 14:56:00+00:00,58458.1,58500.0,58402.7,58447.1,138.703,32.500619289653585,-96.44464242587128,-79.02139938763145,-17.423243038239832,89.86141169739084
2026-06-30 14:57:00+00:00,58447.1,58453.3,58424.8,58436.8,70.051,31.99702240099373,-100.25027821414551,-83.26717515293426,-16.983103061211253,85.47845371900577
2026-06-30 14:58:00+00:00,58436.8,58524.1,58430.6,58508.5,118.652,39.07418777259217,-96.36979026234621,-85.88769817481665,-10.482092087529566,86.05142131050536
2026-06-30 14:59:00+00:00,58508.5,58588.0,58456.6,58458.1,226.063,36.22064943534396,-96.25180351649033,-87.96051924315138,-8.291284273338945,89.29060550261222
2026-06-30 15:00:00+00:00,58458.1,58525.1,58402.1,58507.1,210.66,40.75093405213334,-91.15364519975265,-88.59914443447164,-2.5545007652810057,91.69841939528278
2026-06-30 15:01:00+00:00,58507.1,58585.8,58500.8,58538.5,97.162,43.51954439886627,-83.61573033393506,-87.60246161436433,3.986731280429268,91.2199608670483
2026-06-30 15:02:00+00:00,58538.5,58580.6,58518.4,58559.8,58.466,45.383928648685625,-75.05792546374869,-85.0935543842412,10.035628920492513,89.14710651940177
2026-06-30 15:03:00+00:00,58559.8,58559.8,58371.8,58379.9,285.389,34.90417906195867,-81.84872876529698,-84.44458926045236,2.595860495155378,96.20802748230165
2026-06-30 15:04:00+00:00,58379.9,58382.4,58279.1,58286.0,406.392,30.894177291790626,-93.72700794725097,-86.30107299781208,-7.425934949438883,96.71459694785173
2026-06-30 15:05:00+00:00,58286.0,58300.1,58207.0,58214.7,309.366,28.24105832090611,-107.65298727274057,-90.57145585279778,-17.08153141994279,96.4564114515765
2026-06-30 15:06:00+00:00,58214.7,58249.7,58156.7,58228.4,374.807,29.493974578029864,-116.24396267280099,-95.70595721679842,-20.538005456002566,96.20952491932103
2026-06-30 15:07:00+00:00,58228.4,58349.4,58212.8,58340.0,243.419,38.85896086636755,-112.74750222927833,-99.11426621929441,-13.633236009983918,99.09455885365513
2026-06-30 15:08:00+00:00,58340.0,58371.0,58296.8,58296.9,99.535,36.82465008698059,-112.16141496179625,-101.72369596779478,-10.437718994001472,97.31637607839384
2026-06-30 15:09:00+00:00,58296.9,58328.0,58239.7,58310.2,77.579,37.90494464956938,-109.36306835665891,-103.25157044556761,-6.1114979110913055,96.67234921565164
2026-06-30 15:10:00+00:00,58310.2,58350.0,58297.4,58325.6,83.651,39.20135414660874,-104.69583875597164,-103.54042410764842,-1.155414648323216,93.5243242716764
2026-06-30 15:11:00+00:00,58325.6,58357.3,58282.8,58326.6,124.316,39.289990004441414,-99.76629033656354,-102.78559735343144,3.0193070168678986,92.16544396655665
2026-06-30 15:12:00+00:00,58326.6,58393.5,58322.3,58375.0,49.098,43.57743366814891,-90.90620208390465,-100.40971829952608,9.503516215621431,90.66791225465954
2026-06-30 15:13:00+00:00,58375.0,58468.3,58373.7,58453.7,132.456,49.78709002451298,-76.65050670550409,-95.65787598072168,19.0073692752176,90.94877566504142
2026-06-30 15:14:00+00:00,58453.7,58453.7,58398.0,58419.2,57.63,47.32806727368159,-67.36014130413969,-89.99832904540528,22.638187741265597,88.43100597468113
2026-06-30 15:15:00+00:00,58419.2,58448.2,58277.1,58285.0,173.548,39.214519376186345,-70.01914115999534,-86.0024914683233,15.983350308327957,94.33593411934666
2026-06-30 15:16:00+00:00,58285.0,58313.2,58230.6,58275.3,328.281,38.69811988909378,-72.07825339851843,-83.21764385436232,11.139390455843895,93.4976531108218
2026-06-30 15:17:00+00:00,58275.3,58275.4,58175.7,58186.8,232.133,34.26467113004401,-79.92994243554858,-82.56010357059958,2.6301611350509972,93.94067788862056
2026-06-30 15:18:00+00:00,58186.8,58257.5,58178.8,58248.4,309.471,39.463342782817826,-80.25670800660737,-82.09942445780113,1.8427164511937661,92.85205803943316
2026-06-30 15:19:00+00:00,58248.4,58333.7,58240.0,58331.8,321.152,45.72208063738656,-72.9451231063722,-80.26856418751535,7.323441081143159,92.91262532233058
2026-06-30 15:20:00+00:00,58331.8,58405.6,58331.8,58405.5,173.287,50.58414557787244,-60.506187664796016,-76.31608888297148,15.809901218175469,91.54743779930665
2026-06-30 15:21:00+00:00,58405.5,58419.9,58324.0,58339.6,94.252,46.56733324396464,-55.32803382692509,-72.11847787176221,16.790444044837116,91.85833509935628
2026-06-30 15:22:00+00:00,58339.6,58353.2,58284.0,58338.2,53.543,46.48288560566291,-50.75223769951117,-67.845229837312,17.092992137800834,90.23988259225919
2026-06-30 15:23:00+00:00,58338.2,58366.0,58312.0,58366.0,56.521,48.48079919719856,-44.37117534670688,-63.15041893919098,18.7792435924841,87.65131954995498
2026-06-30 15:24:00+00:00,58366.0,58426.6,58335.1,58391.2,73.926,50.29233854994881,-36.85585669026477,-57.891506489405735,21.035649799140963,87.92622529638676
2026-06-30 15:25:00+00:00,58391.2,58456.8,58391.1,58424.8,177.086,52.681434780256495,-27.867434874649916,-51.88669216645457,24.019257291804657,86.3386377752166
2026-06-30 15:26:00+00:00,58424.8,58432.7,58379.4,58409.9,49.357,51.49936301753397,-21.696250433647947,-45.84860381989325,24.152353386245302,83.97873507698652
2026-06-30 15:27:00+00:00,58409.9,58424.9,58382.5,58398.0,29.535,50.52430166207217,-17.563313900849607,-40.19154583608452,22.628231935234915,81.00882542863044
2026-06-30 15:28:00+00:00,58398.0,58409.0,58363.9,58396.9,40.997,50.42925365069979,-14.212855775149364,-34.99580782389749,20.78295204874813,78.44390932658531
2026-06-30 15:29:00+00:00,58396.9,58396.9,58343.1,58361.4,56.106,47.334401162889606,-14.257791935633577,-30.84820464624471,16.590412710611133,76.6836300889723
2026-06-30 15:30:00+00:00,58361.4,58404.1,58351.1,58374.1,37.123,48.55085498248383,-13.117410956692765,-27.30204590833432,14.184634951641556,74.99194222547428
2026-06-30 15:31:00+00:00,58374.1,58397.9,58352.1,58369.8,86.891,48.14537206285633,-12.417483854027523,-24.32513349747296,11.907649643445438,72.90680349508347
2026-06-30 15:32:00+00:00,58369.8,58433.9,58369.7,58410.1,58.727,52.176600432292375,-8.512783316567948,-21.16266346129196,12.649880144724012,72.28488895972067
2026-06-30 15:33:00+00:00,58410.1,58417.6,58366.5,58393.1,44.857,50.39676005514864,-6.712658584183373,-18.272662485870242,11.56000390168687,70.77168260545481
2026-06-30 15:34:00+00:00,58393.1,58455.3,58386.9,58401.4,332.212,51.270754786279426,-4.5636986532917945,-15.530869719354552,10.967171066062757,70.6022767050653
2026-06-30 15:35:00+00:00,58401.4,58414.5,58375.7,58376.0,47.818,48.45694272007259,-4.8542434521295945,-13.39554446590956,8.541301013779966,68.33068551184655
2026-06-30 15:36:00+00:00,58376.0,58393.9,58344.7,58368.4,61.407,47.61490250193457,-5.632827058601833,-11.843000984448015,6.210173925846181,66.9642079752864
2026-06-30 15:37:00+00:00,58368.4,58392.2,58360.4,58392.1,28.758,50.50339770129286,-4.288038407728891,-10.33200846910419,6.043970061375299,64.4524788341942
2026-06-30 15:38:00+00:00,58392.1,58392.1,58233.8,58252.7,153.237,37.430125854231456,-14.305790451544453,-11.126764865592243,-3.1790255859522105,71.15587320318001
2026-06-30 15:39:00+00:00,58252.7,58320.3,58251.6,58308.0,130.874,43.66062396639453,-17.580031620324007,-12.417418216538596,-5.162613403785411,70.98045368866745
2026-06-30 15:40:00+00:00,58308.0,58348.2,58307.9,58319.7,32.815,44.9105134832244,-19.011644711303234,-13.736263515491524,-5.275381195811709,68.78899271090518
2026-06-30 15:41:00+00:00,58319.7,58366.4,58303.1,58361.4,29.88,49.23338819395301,-16.590126253118797,-14.307036063016978,-2.2830901901018184,68.39692180298358
2026-06-30 15:42:00+00:00,58361.4,58400.0,58351.0,58400.0,37.612,52.91645039892213,-11.424661634846416,-13.730561177382866,2.3058995425364497,67.01142738848476
2026-06-30 15:43:00+00:00,58400.0,58461.8,58384.1,58455.2,83.948,57.64837101767494,-2.844030818421743,-11.55325510559064,8.709224287168897,67.77489686073616
2026-06-30 15:44:00+00:00,58455.2,58477.8,58418.0,58418.0,80.458,53.7294274308048,0.9435748732939828,-9.053889109813715,9.997463983107698,67.20526137068379
2026-06-30 15:45:00+00:00,58418.0,58658.2,58418.0,58658.2,399.414,68.58138628285171,23.06157278134924,-2.630796731581123,25.692369512930362,79.56202841563473
2026-06-30 15:46:00+00:00,58658.2,58787.2,58620.5,58632.6,392.422,66.14455961611326,38.085513332887786,5.512465281312659,32.57304805157513,85.78616924308918
2026-06-30 15:47:00+00:00,58632.6,58648.6,58555.8,58563.7,152.396,59.96857703024091,43.92608768714126,13.19518976247838,30.730897924662884,86.28715715429678
2026-06-30 15:48:00+00:00,58563.7,58589.4,58549.9,58586.3,39.262,61.24676235116073,49.80430306226481,20.517012422435666,29.28729063982914,82.9452173575613
2026-06-30 15:49:00+00:00,58586.3,58602.0,58511.6,58541.9,75.756,57.37110622968024,50.30029171158094,26.47366828026472,23.826623431316218,83.47770183202132
2026-06-30 15:50:00+00:00,58541.9,58558.0,58513.8,58558.0,57.041,58.39910446529903,51.39999459396495,31.45893354300477,19.94106105096018,80.67215170116245
2026-06-30 15:51:00+00:00,58558.0,58596.0,58497.5,58497.5,38.744,53.206696758080184,46.849619420972886,34.53707071859839,12.312548702374492,81.9455694367937
2026-06-30 15:52:00+00:00,58497.5,58543.5,58472.2,58520.6,61.268,54.857112002935835,44.5933469131196,36.548325957502634,8.04502095561697,81.18517161988008
2026-06-30 15:53:00+00:00,58520.6,58530.1,58500.0,58512.3,16.019,54.11851726763518,41.65531749057118,37.569724264116346,4.085593226454833,77.53623078988855
2026-06-30 15:54:00+00:00,58512.3,58512.3,58475.1,58481.4,33.382,51.34678308448941,36.413780849085015,37.33853558111008,-0.9247547320250646,74.65507144775395
2026-06-30 15:55:00+00:00,58481.4,58543.5,58473.3,58543.4,36.056,56.19465047911895,36.83806090662256,37.238440646212574,-0.40037973959001505,74.33685205862847
2026-06-30 15:56:00+00:00,58543.4,58567.0,58488.4,58491.3,31.993,51.54660906187106,32.59454173908307,36.30966086478667,-3.715119125703602,74.64136262586918
2026-06-30 15:57:00+00:00,58491.3,58500.4,58454.3,58464.8,29.497,49.31239911492879,26.78443935154064,34.40461656213746,-7.620177210596822,72.60269386687841
2026-06-30 15:58:00+00:00,58464.8,58464.9,58367.1,58382.8,125.577,43.08880837853912,15.385818513990671,30.600856952508103,-15.215038438517432,74.40250144781588
2026-06-30 15:59:00+00:00,58382.8,58388.7,58319.0,58358.8,116.077,41.44030475199008,4.365408245088474,25.353767211024177,-20.988358965935703,74.0666084872574
2026-06-30 16:00:00+00:00,58358.8,58428.3,58327.1,58419.0,103.367,46.925376102178866,0.48371463560761185,20.379756695940863,-19.89604206033325,76.00470788102504
2026-06-30 16:01:00+00:00,58419.0,58459.9,58410.6,58434.2,48.74,48.24357079597303,-1.350475111255946,16.0337103345015,-17.384185445757446,74.09722874666633
2026-06-30 16:02:00+00:00,58434.2,58450.8,58378.7,58450.8,82.497,49.71250327863118,-1.4479118062445195,12.537385906352295,-13.985297712596815,73.95456955047631
2026-06-30 16:03:00+00:00,58450.8,58456.4,58431.0,58431.0,41.553,47.96389023034332,-3.08723785723123,9.41246115363559,-12.49969901086682,70.48638601115667
2026-06-30 16:04:00+00:00,58431.0,58446.0,58413.8,58426.4,36.528,47.54546820679298,-4.7033794885574025,6.589293025196991,-11.292672513754393,67.7516441532167
2026-06-30 16:05:00+00:00,58426.4,58460.0,58405.0,58457.3,30.989,50.659270488229936,-3.451030288153561,4.581228362526881,-8.032258650680442,66.84081242798693
2026-06-30 16:06:00+00:00,58457.3,58603.7,58457.3,58589.1,171.101,61.23077407914481,8.083443077273841,5.281671305476273,2.8017717717975685,72.52361154027317
2026-06-30 16:07:00+00:00,58589.1,58610.0,58508.8,58528.4,74.707,55.34911508636659,12.186139382632973,6.662564920907613,5.52357446172536,74.571925001682
2026-06-30 16:08:00+00:00,58528.4,58575.1,58519.6,58544.2,51.37,56.519891041496685,16.522028061954188,8.634457549116927,7.887570512837261,73.209644644419
2026-06-30 16:09:00+00:00,58544.2,58563.7,58505.8,58556.6,42.44,57.46257093396777,20.719980411151482,11.051562121523839,9.668418289627644,72.11609859838866
2026-06-30 16:10:00+00:00,58556.6,58589.5,58533.4,58548.1,47.08,56.557370499843564,23.09478660597233,13.460207018413538,9.634579587558793,70.97209155564651
2026-06-30 16:11:00+00:00,58548.1,58564.7,58485.6,58497.2,29.543,51.34166360482651,20.631802438321756,14.894526102395181,5.737276335926575,71.55265644452881
2026-06-30 16:12:00+00:00,58497.2,58524.3,58447.5,58469.1,50.772,48.67304968405119,16.225398290582234,15.160700540032591,1.0646977505496427,71.92746669849124
2026-06-30 16:13:00+00:00,58469.1,58472.2,58374.2,58383.0,72.702,41.54716598070014,5.719806456414517,13.272521723308977,-7.5527152668944595,73.78979050574188
2026-06-30 16:14:00+00:00,58383.0,58429.1,58370.0,58382.1,57.759,41.47880623130481,-2.64804818808625,10.08840774102993,-12.73645592911618,72.74051975533163
2026-06-30 16:15:00+00:00,58382.1,58382.1,58290.3,58358.5,141.715,39.637121280268076,-11.056503556996176,5.859425481424709,-16.915929038420884,74.10191120137905
2026-06-30 16:16:00+00:00,58358.5,58417.9,58337.4,58417.9,42.696,46.12143790156468,-12.779863135976484,2.1315677579444703,-14.911430893920954,74.55891754413769
2026-06-30 16:17:00+00:00,58417.9,58455.0,58400.0,58422.1,23.709,46.5585771595622,-13.649391431346885,-1.0246240799138011,-12.624767351433084,73.1618520052707
2026-06-30 16:18:00+00:00,58422.1,58432.6,58405.5,58407.1,25.485,45.14966159936505,-15.371678370094742,-3.8940349379499892,-11.477643432144752,69.87171971917984
2026-06-30 16:19:00+00:00,58407.1,58407.1,58361.6,58397.2,60.041,44.19899919262683,-17.3356162466589,-6.582351199691772,-10.75326504696713,68.13088259638127
2026-06-30 16:20:00+00:00,58397.2,58409.5,58360.4,58388.6,90.849,43.345190298007104,-19.36279701894091,-9.1384403635416,-10.22435665539931,66.7715338394968
2026-06-30 16:21:00+00:00,58388.6,58399.1,58325.8,58325.8,32.135,37.62888443925338,-25.740072016946215,-12.458766694222524,-13.281305322723691,67.237852850961
2026-06-30 16:22:00+00:00,58325.8,58356.3,58316.1,58334.6,49.139,38.84593215835891,-29.74118408641516,-15.91525017266105,-13.82593391375411,65.30657764732125
2026-06-30 16:23:00+00:00,58334.6,58352.7,58306.0,58320.2,40.122,37.554560410004335,-33.685745575763576,-19.469349253281557,-14.21639632248202,63.97753638679809
2026-06-30 16:24:00+00:00,58320.2,58346.6,58295.0,58295.0,24.354,35.340443921136625,-38.40258724888554,-23.255996852402355,-15.146590396483184,63.09342664488384
2026-06-30 16:25:00+00:00,58295.0,58299.6,58233.4,58252.3,78.727,31.907672207773874,-45.066749958605214,-27.618147473642928,-17.448602484962286,63.31532474167765
2026-06-30 16:26:00+00:00,58252.3,58292.2,58252.3,58278.1,35.053,35.95558107417328,-47.71625920459337,-31.637769819833018,-16.078489384760353,61.64280154584311
2026-06-30 16:27:00+00:00,58278.1,58297.4,58271.6,58284.0,24.425,36.879680546867725,-48.777655232588586,-35.065746902384134,-13.711908330204452,59.08260143542596
2026-06-30 16:28:00+00:00,58284.0,58286.0,58261.2,58270.3,20.064,35.59532965671561,-50.146240095178655,-38.081845540943036,-12.06439455423562,56.633844190038594
2026-06-30 16:29:00+00:00,58270.3,58294.9,58265.2,58294.9,19.383,39.65891056098933,-48.68463290666841,-40.20240301408811,-8.4822298925803,54.709998176464715
2026-06-30 16:30:00+00:00,58294.9,58314.6,58272.7,58278.0,45.969,37.890207942548834,-48.33283658624714,-41.82848972851992,-6.504346857727221,53.79499830671734
2026-06-30 16:31:00+00:00,58278.0,58307.9,58266.5,58300.1,16.934,41.5605807823266,-45.74344816897792,-42.61148141661152,-3.1319667523664023,52.90964128480906
2026-06-30 16:32:00+00:00,58300.1,58314.2,58298.7,58300.1,37.679,41.560580782326596,-43.193432193409535,-42.72787157197112,-0.4655606214384136,50.23752405017984
2026-06-30 16:33:00+00:00,58300.1,58303.8,58260.6,58280.4,26.206,39.16769774430547,-42.27483355507866,-42.63726396859263,0.36243041351396954,49.734843760881596
2026-06-30 16:34:00+00:00,58280.4,58394.8,58233.8,58372.5,172.825,52.83878208780004,-33.72636073524336,-40.85508332192278,7.128722586679416,57.682354920818625
2026-06-30 16:35:00+00:00,58372.5,58372.5,58267.0,58284.7,67.325,42.93317151668645,-33.64848190790508,-39.41376303911924,5.765281131214159,61.09790099790301
2026-06-30 16:36:00+00:00,58284.7,58347.1,58280.4,58347.1,31.486,50.0938947273746,-28.226229471583792,-37.17625632561215,8.950026854028359,61.49805092662401
2026-06-30 16:37:00+00:00,58347.1,58356.9,58296.2,58296.2,26.085,45.12037622339632,-27.71675842350669,-35.28435674519106,7.567598321684372,61.441047289008324
2026-06-30 16:38:00+00:00,58296.2,58411.4,58291.4,58408.7,49.854,55.61046099116682,-18.027380725747207,-31.83296154130229,13.805580815555082,65.62382962550772
