entry_time,direction,signal,entry_price,quantity,take_profit,stop_loss,exit_price,exit_time,exit_reason,status,net_pnl,perc_pnl,cumulative_pnl,balance,target,open,high,low,close,volume,ind_EMA_20,ind_EMA_50,ind_RSI_14,ind_MACD_12_26_9,ind_MACD_SIGNAL_12_26_9,ind_MACD_HIST_12_26_9,pat_DOJI,pat_BULLISH_ENGULFING
2026-02-05 15:15:00+00:00,Long,1,68014.24,0.01470280341293235,69374.52480000001,67334.09760000001,67334.09760000001,2026-02-05 15:15:00+00:00,stop_loss,Completed,-11.392999999999954,-1.1392999999999955,43.28400000000043,10043.284,1,68014.24,68710.2,66818.0,66851.99,4763.75972,69909.93741405169,70766.60888445641,29.275451389067992,-498.2852271141601,-432.6994173672938,-65.58580974686629,0.0,0.0
2026-02-05 15:45:00+00:00,Short,-1,67519.99,0.014810428733772026,66169.5902,68195.18990000001,68195.18990000001,2026-02-05 15:45:00+00:00,stop_loss,Completed,-11.407000000000101,-1.14070000000001,31.87700000000033,10031.877,-1,67519.99,68273.15,67014.74,67489.07,2115.32237,69418.82677204684,70491.79620591305,31.685059953176985,-763.0396038370964,-538.4897185328311,-224.54988530426522,0.0,0.0
2026-02-05 16:00:00+00:00,Long,1,67489.08,0.014817211910430545,68838.8616,66814.18920000001,66814.18920000001,2026-02-05 17:15:00+00:00,stop_loss,Completed,-11.392999999999905,-1.1392999999999907,20.484000000000425,10020.484,1,67489.08,67768.95,66955.34,67046.11,1491.63518,69235.04041280429,70374.04223705371,31.52343149465857,-821.1151361293305,-595.014802052131,-226.10033407719948,100.0,0.0
2026-02-05 17:30:00+00:00,Short,-1,67408.2,0.01483499040176121,66060.036,68082.28199999999,66060.036,2026-02-05 18:15:00+00:00,take_profit,Completed,18.614000000000065,1.8614000000000064,39.09800000000049,10039.098,-1,67408.2,67539.9,66533.97,67109.93,1191.60292,68527.16086070889,69797.68902194122,38.22116359904931,-797.7697450301348,-754.3266529439169,-43.443092086217916,0.0,0.0
2026-02-05 18:30:00+00:00,Long,1,65851.28,0.015185733671388013,67168.3056,65192.767199999995,65192.767199999995,2026-02-05 20:00:00+00:00,stop_loss,Completed,-11.393000000000061,-1.1393000000000062,27.705000000000428,10027.705,1,65851.28,66079.12,65503.89,65766.86,1027.24377,67810.41512316598,69292.37152327267,31.380916659094655,-978.0018699928332,-848.6415173238169,-129.36035266901638,0.0,0.0
2026-02-05 20:15:00+00:00,Short,-1,65051.38,0.01537246404303798,63750.352399999996,65701.89379999999,63750.352399999996,2026-02-05 20:15:00+00:00,take_profit,Completed,18.61400000000002,1.861400000000002,46.31900000000044,10046.319000000001,-1,65051.38,65085.43,63373.0,63866.59,5534.4271,66747.23203774006,68425.61240215994,29.578139416485545,-1023.5780325158703,-963.2263950595041,-60.351637456366234,0.0,0.0
2026-02-05 20:45:00+00:00,Short,-1,63665.41,0.015707116313238224,62392.101800000004,64302.0641,62392.101800000004,2026-02-05 20:45:00+00:00,take_profit,Completed,18.61399999999999,1.8613999999999993,64.93300000000043,10064.933,-1,63665.41,63880.0,62345.0,63775.67,3620.68953,66205.65230300264,68067.22378992157,23.406908824201015,-1213.8039183575456,-1039.7887464222247,-174.01517193532095,0.0,0.0
2026-02-05 21:00:00+00:00,Long,1,63775.66,0.015679963170902502,65051.173200000005,63137.9034,63137.9034,2026-02-05 21:15:00+00:00,stop_loss,Completed,-11.393000000000008,-1.1393000000000009,53.540000000000425,10053.54,1,63775.66,64775.0,63399.88,63432.34,2456.21371,65974.2254170024,67898.92756286582,24.819957017208473,-1258.116298592744,-1083.4542568563286,-174.6620417364154,0.0,0.0
2026-02-05 21:30:00+00:00,Short,-1,63969.93,0.015632344759483087,62690.5314,64609.6293,64609.6293,2026-02-05 22:30:00+00:00,stop_loss,Completed,-11.407000000000002,-1.1407000000000005,42.13300000000042,10042.133,-1,63969.93,64248.71,63300.23,63696.29,1511.11288,65564.31051142373,67576.55756956586,30.29348692925295,-1285.5441850961724,-1159.4610999492174,-126.083085146955,0.0,100.0
2026-02-05 22:45:00+00:00,Long,1,64035.93,0.015616232949220852,65316.6486,63395.5707,63395.5707,2026-02-05 23:45:00+00:00,stop_loss,Completed,-11.393000000000058,-1.1393000000000058,30.740000000000364,10030.74,1,64035.93,64529.62,63707.53,63907.86,818.23572,64848.4956356921,66878.61125058685,36.79399501648072,-1115.1415058069178,-1192.219520711691,77.07801490477323,100.0,0.0
2026-02-06 00:00:00+00:00,Long,1,62909.87,0.015895756897923965,64168.06740000001,62280.7713,62280.7713,2026-02-06 00:00:00+00:00,stop_loss,Completed,-11.393000000000034,-1.1393000000000035,19.347000000000328,10019.347,1,62909.87,63074.76,60100.0,60255.65,6300.6132,64432.172131624946,66326.07189391024,32.23333474408847,-892.7349396008722,-999.9665202907263,107.23158068985413,0.0,0.0
2026-02-06 00:15:00+00:00,Long,1,60255.65,0.0165959540723567,61460.763,59653.0935,61460.763,2026-02-06 00:15:00+00:00,take_profit,Completed,18.58599999999996,1.858599999999996,37.93300000000029,10037.933,1,60255.65,61812.76,60000.0,61373.3,5208.63278,64034.40811908924,66088.01613336474,21.890760341704997,-1120.9551879098435,-1024.1642538145497,-96.79093409529378,0.0,0.0
2026-02-06 00:30:00+00:00,Long,1,61373.29,0.016293732990361118,62600.7558,60759.5571,62600.7558,2026-02-06 00:30:00+00:00,take_profit,Completed,18.58599999999997,1.8585999999999967,56.51900000000026,10056.519,1,61373.29,63415.44,61331.75,62965.51,2477.72723,63780.96925060455,65903.12530460535,31.81241186776172,-1197.8285427056471,-1058.8971115927693,-138.93143111287782,0.0,0.0
2026-02-06 00:45:00+00:00,Long,1,62965.51,0.01588171047927667,64224.8202,62335.8549,64224.8202,2026-02-06 01:00:00+00:00,take_profit,Completed,18.586,1.8585999999999998,75.10500000000026,10075.105,1,62965.51,63861.87,62513.63,63509.39,1978.7026700000001,63703.30646483268,65787.92470442475,42.933386890367146,-1117.3925837256538,-1070.5962060193463,-46.79637770630757,0.0,0.0
2026-02-06 01:15:00+00:00,Long,1,64325.17,0.015546014103033074,65611.6734,63681.9183,65611.6734,2026-02-06 01:45:00+00:00,take_profit,Completed,18.58600000000002,1.8586000000000018,93.69100000000029,10093.691,1,64325.17,64509.6,63999.99,64112.75,1151.76973,63745.82125579274,65644.71117082807,50.67314691208003,-828.4577182668727,-1010.5935475665221,182.13582929964946,0.0,0.0
2026-02-06 02:00:00+00:00,Short,-1,65714.96,0.015217235162282681,64400.660800000005,66372.10960000001,64400.660800000005,2026-02-06 02:15:00+00:00,take_profit,Completed,18.61400000000002,1.861400000000002,112.3050000000003,10112.305,-1,65714.96,66010.0,64715.79,64854.12,1399.1175,64046.85522227432,65557.58200056352,57.75745812352922,-340.55544871435995,-763.0707105315431,422.51526181718316,0.0,0.0
2026-02-06 02:30:00+00:00,Short,-1,64612.73,0.015476826315804949,63320.4754,65258.8573,65258.8573,2026-02-06 02:30:00+00:00,stop_loss,Completed,-11.406999999999998,-1.1406999999999998,100.89800000000031,10100.898000000001,-1,64612.73,65410.44,64450.5,65189.82,1071.7732,64170.30828852841,65494.024068955405,51.269655627789554,-183.76771563986404,-564.0631828420617,380.29546720219764,0.0,0.0
2026-02-06 02:45:00+00:00,Short,-1,65189.83,0.015339816041858063,63886.0334,65841.7283,63886.0334,2026-02-06 03:45:00+00:00,take_profit,Completed,18.614000000000026,1.8614000000000026,119.51200000000034,10119.512,-1,65189.83,65272.32,64705.33,64990.1,699.87032,64267.40464200189,65482.09449762382,54.33287836605402,-88.91549132223008,-469.03364453809536,380.1181532158653,0.0,100.0
2026-02-06 04:00:00+00:00,Long,1,64168.33,0.015584011614452175,65451.6966,63526.646700000005,65451.6966,2026-02-06 05:00:00+00:00,take_profit,Completed,18.586000000000016,1.8586000000000016,138.09800000000035,10138.098,1,64168.33,64569.58,63914.62,64487.44,893.29065,64368.26149440385,65311.73736799779,47.846420690363125,-26.325208918533463,-165.08200012036065,138.75679120182718,0.0,0.0
2026-02-06 05:15:00+00:00,Long,1,65526.05,0.0152611060791853,66836.57100000001,64870.7895,64870.7895,2026-02-06 06:45:00+00:00,stop_loss,Completed,-11.39300000000006,-1.139300000000006,126.7050000000003,10126.705,1,65526.05,65717.95,65303.03,65466.12,629.68585,64602.06302225921,65243.757581828184,57.19495849503855,133.36544101999607,-11.65374106670572,145.0191820867018,0.0,0.0
2026-02-06 07:15:00+00:00,Long,1,65040.06,0.015375139567829427,66340.8612,64389.6594,66340.8612,2026-02-06 11:30:00+00:00,take_profit,Completed,18.586000000000023,1.8586000000000023,145.2910000000003,10145.291000000001,1,65040.06,65339.2,64802.63,64998.22,713.53818,65119.46856038963,65338.913655119475,49.96670933148973,241.1965872059809,253.78866892870033,-12.592081722719428,100.0,0.0
2026-02-06 11:45:00+00:00,Short,-1,66322.23,0.015077900728006282,64995.78539999999,66985.45229999999,66985.45229999999,2026-02-06 13:00:00+00:00,stop_loss,Completed,-11.40699999999991,-1.140699999999991,133.8840000000004,10133.884,-1,66322.23,66755.13,66157.57,66631.32,965.9421,65642.23041940738,65478.881173530615,63.730363309777594,305.7129477661583,239.94895093685787,65.76399682930045,0.0,0.0
2026-02-06 13:15:00+00:00,Long,1,67037.01,0.0149171330881255,68377.7502,66366.6399,68377.7502,2026-02-06 14:45:00+00:00,take_profit,Completed,18.586000000000002,1.8586000000000003,152.47000000000043,10152.470000000001,1,67037.01,67499.97,66808.66,66935.99,1260.49926,66067.9300754194,65711.97726292328,69.51299584036205,401.79746776784305,334.9393228238142,66.85814494402882,0.0,0.0
2026-02-06 15:00:00+00:00,Long,1,68194.9,0.014663853162039978,69558.798,67512.95099999999,69558.798,2026-02-06 16:15:00+00:00,take_profit,Completed,18.586000000000016,1.8586000000000016,171.05600000000044,10171.056,1,68194.9,68600.0,67772.0,67933.43,1620.37561,66815.63598084953,66149.12548766196,74.64666347496637,617.4105131438118,487.64206255419987,129.76845058961197,0.0,0.0
2026-02-06 16:30:00+00:00,Long,1,69521.41,0.014384058090881642,70911.8382,68826.1959,70911.8382,2026-02-06 17:15:00+00:00,take_profit,Completed,18.585999999999924,1.8585999999999925,189.64200000000037,10189.642,1,69521.41,69808.95,69428.0,69802.0,1133.54782,67719.33419223454,66706.74475140317,77.92109794794155,858.0166692155908,688.6464922950139,169.3701769205769,0.0,0.0
2026-02-06 17:30:00+00:00,Short,-1,70924.57,0.014099486257019251,69506.07860000001,71633.8157,69506.07860000001,2026-02-06 18:15:00+00:00,take_profit,Completed,18.613999999999983,1.8613999999999984,208.25600000000034,10208.256000000001,-1,70924.57,71500.0,70749.64,71075.1,1545.99705,68561.6367076794,67229.9218912363,84.47369488815637,1095.141691347555,880.6226211508224,214.51907019673263,0.0,0.0
2026-02-06 18:30:00+00:00,Short,-1,69561.04,0.0143758632705894,68169.8192,70256.6504,70256.6504,2026-02-06 18:30:00+00:00,stop_loss,Completed,-11.407000000000073,-1.1407000000000074,196.84900000000027,10196.849,-1,69561.04,70295.97,69399.09,70000.01,825.63207,69133.54400728855,67689.01855353905,59.95030816312157,1010.225360641125,1008.7083304297802,1.5170302113448315,0.0,0.0
2026-02-06 19:00:00+00:00,Long,1,69776.68,0.01433143566016612,71172.21359999999,69078.9132,71172.21359999999,2026-02-06 22:30:00+00:00,take_profit,Completed,18.58599999999993,1.8585999999999931,215.4350000000002,10215.435,1,69776.68,70204.22,69729.38,69829.87,393.19217,69269.45652297317,67857.96074088707,60.564310455555905,884.6670090343541,975.4542147860757,-90.78720575172156,0.0,0.0
2026-02-06 22:45:00+00:00,Short,-1,71192.18,0.014046486566361644,69768.33639999999,71904.10179999999,69768.33639999999,2026-02-07 00:30:00+00:00,take_profit,Completed,18.614000000000107,1.8614000000000106,234.04900000000032,10234.049,-1,71192.18,71577.09,71063.26,71354.46,420.76487,70211.37696262872,69020.33309485749,68.65367026413213,507.7016824531893,554.8367978313244,-47.13511537813508,0.0,0.0
2026-02-07 01:00:00+00:00,Long,1,69958.0,0.014294290860230425,71357.16,69258.42,71357.16,2026-02-07 04:15:00+00:00,take_profit,Completed,18.58600000000005,1.8586000000000047,252.63500000000036,10252.635,1,69958.0,70087.88,69741.87,69841.12,305.69601,70302.19597964277,69448.07570161884,46.98422251529246,152.35676983611484,340.0859141356841,-187.72914429956927,0.0,0.0
2026-02-07 04:45:00+00:00,Long,1,70705.51,0.014143169323013158,72119.62019999999,69998.4549,69998.4549,2026-02-07 05:45:00+00:00,stop_loss,Completed,-11.392999999999969,-1.1392999999999969,241.2420000000004,10241.242,1,70705.51,70800.0,70604.55,70768.13,174.55351,70616.36836422859,69981.15999746181,53.76046570350898,219.39057849047822,186.55502388680438,32.83555460367384,0.0,0.0
2026-02-07 06:15:00+00:00,Short,-1,70104.43,0.01426443378827843,68702.34139999999,70805.47429999999,68702.34139999999,2026-02-07 07:00:00+00:00,take_profit,Completed,18.61400000000004,1.861400000000004,259.85600000000045,10259.856,-1,70104.43,70279.81,69879.75,70215.31,359.93296,70502.35653481568,70068.63505540496,42.909934528152775,16.93777681388019,119.76035517109463,-102.82257835721444,0.0,0.0
2026-02-07 07:15:00+00:00,Long,1,67951.47,0.014716385090712533,69310.4994,67271.9553,69310.4994,2026-02-07 12:15:00+00:00,take_profit,Completed,18.58599999999999,1.8585999999999991,278.44200000000046,10278.442000000001,1,67951.47,68226.25,67348.33,68031.2,1994.30164,70055.64524788393,69941.5791385819,22.306220119651048,-323.95993508068204,-46.744994628094474,-277.2149404525876,0.0,0.0
2026-02-07 13:00:00+00:00,Long,1,69024.98,0.01448750872510213,70405.47959999999,68334.73019999999,70405.47959999999,2026-02-08 08:30:00+00:00,take_profit,Completed,18.585999999999935,1.8585999999999936,297.0280000000004,10297.028,1,69024.98,69262.4,68901.8,68994.0,453.91641,68602.95905374257,68988.55257884471,54.99070711391945,-119.93355262061232,-330.86299065382343,210.9294380332111,0.0,0.0
2026-02-08 08:45:00+00:00,Short,-1,70366.13,0.014211382663790092,68958.8074,71069.79130000001,71069.79130000001,2026-02-08 11:45:00+00:00,stop_loss,Completed,-11.4070000000001,-1.14070000000001,285.6210000000003,10285.621000000001,-1,70366.13,70720.36,70294.11,70665.59,309.32817,69559.13829836121,69396.64172089753,76.6682330425131,185.81066583338543,81.1000961433879,104.71056968999753,0.0,0.0
2026-02-08 12:15:00+00:00,Short,-1,70873.95,0.014109556473147045,69456.47099999999,71582.6895,71582.6895,2026-02-08 23:00:00+00:00,stop_loss,Completed,-11.406999999999941,-1.140699999999994,274.2140000000004,10274.214,-1,70873.95,70968.59,70760.44,70959.88,145.94231,70316.77832506118,69875.16416087087,67.36000081623223,344.4552822730475,289.8350051313235,54.62027714172399,0.0,0.0
2026-02-08 23:45:00+00:00,Long,1,70469.73,0.014190490016067892,71879.1246,69765.0327,69765.0327,2026-02-09 08:30:00+00:00,stop_loss,Completed,-11.392999999999997,-1.1392999999999998,262.8210000000004,10262.821,1,70469.73,70828.42,70252.0,70330.38,320.34661,70906.80279076127,70799.60809639533,41.05034961385142,-50.80183370530722,-2.7671447564386806,-48.034688948868535,100.0,0.0
2026-02-09 09:15:00+00:00,Short,-1,69866.85,0.01431293954142773,68469.513,70565.5185,68469.513,2026-02-09 10:30:00+00:00,take_profit,Completed,18.613999999999994,1.8613999999999995,281.4350000000004,10281.435000000001,-1,69866.85,69966.67,69718.41,69895.38,256.89434,70445.28842740506,70619.11532464797,35.189759412210336,-224.52785024525656,-119.11971703724754,-105.40813320800902,100.0,0.0
2026-02-09 11:00:00+00:00,Long,1,68727.88,0.01455013598557092,70102.4376,68040.6012,70102.4376,2026-02-09 16:45:00+00:00,take_profit,Completed,18.586,1.8585999999999998,300.0210000000004,10300.021,1,68727.88,68980.76,68602.0,68614.44,384.03754,69826.90113007174,70289.83789221424,23.769802037197284,-471.67766112062964,-318.7278249013778,-152.94983621925184,0.0,0.0
2026-02-09 17:15:00+00:00,Long,1,69926.4,0.014300750503386419,71324.928,69227.136,69227.136,2026-02-10 03:30:00+00:00,stop_loss,Completed,-11.392999999999937,-1.1392999999999935,288.6280000000005,10288.628,1,69926.4,70215.68,69880.01,70049.31,311.47358,69465.73286261453,69665.15067082079,57.44409399809952,89.55172692105407,-53.637039985405224,143.1887669064593,0.0,0.0
2026-02-10 03:45:00+00:00,Long,1,69378.34,0.014413720478178061,70765.9068,68684.5566,68684.5566,2026-02-10 06:45:00+00:00,stop_loss,Completed,-11.393000000000004,-1.1393000000000004,277.23500000000047,10277.235,1,69378.34,69600.0,69353.2,69511.83,143.61594,70069.45051460141,70124.79558414577,33.839155141959104,-144.03278357637464,-53.334256819554696,-90.69852675681994,0.0,0.0
2026-02-10 08:00:00+00:00,Long,1,68919.66,0.014509647900178264,70298.05320000001,68230.46340000001,68230.46340000001,2026-02-10 14:30:00+00:00,stop_loss,Completed,-11.392999999999935,-1.1392999999999935,265.84200000000055,10265.842,1,68919.66,68996.69,68827.58,68838.0,208.4261,69388.45561774312,69726.99851012496,33.37686727439845,-287.2484697168984,-248.14346856627574,-39.105001150622655,0.0,0.0
2026-02-10 14:45:00+00:00,Long,1,68234.89,0.014655259208302381,69599.5878,67552.5411,69599.5878,2026-02-10 16:00:00+00:00,take_profit,Completed,18.585999999999917,1.8585999999999916,284.42800000000045,10284.428,1,68234.89,68593.18,67920.74,68460.4,489.11529,68878.10206421309,69168.83765853336,33.95071396695107,-111.73113461282628,-134.82520777453396,23.094073161707684,0.0,0.0
2026-02-10 17:00:00+00:00,Long,1,69517.71,0.014384823665796815,70908.06420000001,68822.5329,68822.5329,2026-02-10 18:30:00+00:00,stop_loss,Completed,-11.39300000000001,-1.1393000000000009,273.0350000000004,10273.035,1,69517.71,69540.05,69309.35,69393.67,162.02704,69130.5690896444,69195.86759956919,58.767718448910536,120.18654827817227,19.778506100130166,100.40804217804211,100.0,0.0
2026-02-10 19:15:00+00:00,Long,1,68909.66,0.014511753504515912,70287.8532,68220.5634,68220.5634,2026-02-11 03:15:00+00:00,stop_loss,Completed,-11.393000000000063,-1.1393000000000062,261.64200000000034,10261.642,1,68909.66,68950.0,68720.01,68932.0,137.832,69213.4667331067,69233.11853434422,44.175383043364796,19.95675375314022,92.0485836473834,-72.09182989424318,100.0,0.0
2026-02-11 03:30:00+00:00,Short,-1,68288.18,0.014643822693766332,66922.41639999999,68971.0618,66922.41639999999,2026-02-11 06:00:00+00:00,take_profit,Completed,18.614000000000086,1.8614000000000086,280.2560000000004,10280.256000000001,-1,68288.18,68559.64,68262.0,68427.63,127.93351,68829.88526119568,68940.0867397199,34.46727997573411,-79.6648419603589,-18.035329036806043,-61.62951292355285,0.0,0.0
2026-02-11 06:15:00+00:00,Short,-1,66916.36,0.01494402863514991,65578.0328,67585.5236,67585.5236,2026-02-11 13:30:00+00:00,stop_loss,Completed,-11.406999999999998,-1.1406999999999998,268.84900000000044,10268.849,-1,66916.36,67171.93,66699.15,67120.96,482.5408,67985.12855712898,68472.9711158567,21.79465106581542,-429.66951846299344,-317.87263073440965,-111.79688772858378,0.0,0.0
2026-02-11 13:45:00+00:00,Long,1,67222.5,0.01487597158689427,68566.95,66550.275,68566.95,2026-02-11 14:00:00+00:00,take_profit,Completed,18.585999999999956,1.8585999999999956,287.4350000000004,10287.435000000001,1,67222.5,67565.87,66914.0,67454.49,365.83893,67043.6737307933,67417.79527561291,53.33231793358293,-62.18090077402303,-133.69289270749277,71.51199193346974,0.0,0.0
2026-02-11 14:15:00+00:00,Short,-1,68458.53,0.014607383477267187,67089.3594,69143.1153,67089.3594,2026-02-11 14:30:00+00:00,take_profit,Completed,18.61399999999997,1.8613999999999968,306.0490000000004,10306.049,-1,68458.53,68582.42,67932.0,68000.0,645.83398,67213.82012883534,67459.99058698447,73.45792969811052,86.24850993225118,-72.15667171975684,158.40518165200803,0.0,0.0
2026-02-11 14:45:00+00:00,Short,-1,67236.42,0.014872891804768903,65891.69159999999,67908.7842,65891.69159999999,2026-02-11 15:00:00+00:00,take_profit,Completed,18.614000000000107,1.8614000000000106,324.66300000000047,10324.663,-1,67236.42,67426.94,66435.62,66584.6,794.04613,67283.71684015772,67471.56988056506,49.373319530970505,110.8871276632708,-2.3900644217072404,113.27719208497804,0.0,0.0
2026-02-11 15:15:00+00:00,Long,1,66113.25,0.015125561063780709,67435.515,65452.1175,67435.515,2026-02-11 19:00:00+00:00,take_profit,Completed,18.585999999999988,1.8585999999999987,343.2490000000005,10343.249,1,66113.25,66551.92,65900.0,66191.99,664.29365,67112.00244738534,67384.88334611178,36.73027405206748,-55.94951453432441,-6.53215365293717,-49.41736088138724,0.0,0.0
2026-02-11 19:15:00+00:00,Long,1,67643.0,0.014783495705394497,68995.86,66966.56999999999,66966.56999999999,2026-02-11 23:15:00+00:00,stop_loss,Completed,-11.39300000000011,-1.139300000000011,331.8560000000004,10331.856,1,67643.0,67763.34,67419.17,67436.32,243.91575,66862.8571289082,67070.65350913937,60.455472288266336,29.593635191733483,-99.90131063110769,129.49494582284117,0.0,0.0
2026-02-11 23:45:00+00:00,Long,1,67083.69,0.014906753042356495,68425.3638,66412.85310000001,66412.85310000001,2026-02-12 16:15:00+00:00,stop_loss,Completed,-11.392999999999923,-1.1392999999999922,320.4630000000005,10320.463,1,67083.69,67110.93,66880.9,67082.52,86.92544000000001,67386.63453473123,67308.33063937347,45.31075964021481,57.18304730151431,148.71359881118937,-91.53055150967506,0.0,0.0
2026-02-12 16:30:00+00:00,Short,-1,66065.41,0.01513651394882738,64744.101800000004,66726.0641,66726.0641,2026-02-13 02:45:00+00:00,stop_loss,Completed,-11.406999999999995,-1.1406999999999996,309.0560000000005,10309.056,-1,66065.41,66540.25,65948.83,66271.97,623.03898,67437.7380258801,67499.99208454054,27.22275625817315,-220.34608270514582,-16.330153708136734,-204.0159289970091,0.0,0.0
2026-02-13 03:00:00+00:00,Long,1,66663.08,0.015000807043418935,67996.3416,65996.4492,67996.3416,2026-02-13 14:45:00+00:00,take_profit,Completed,18.585999999999967,1.8585999999999967,327.64200000000045,10327.642,1,66663.08,66779.93,66503.04,66522.24,124.93683,66299.8086841797,66369.43553060449,62.07707728770079,124.20134991228406,58.210042860137946,65.99130705214611,0.0,0.0
2026-02-13 15:00:00+00:00,Long,1,67733.51,0.01476374101976998,69088.1802,67056.1749,69088.1802,2026-02-13 15:30:00+00:00,take_profit,Completed,18.586000000000116,1.8586000000000116,346.2280000000006,10346.228000000001,1,67733.51,68598.0,67692.0,68382.0,1001.31756,67131.39212938567,66842.12451558282,72.08978912389072,211.13571644495823,182.69678635612084,28.438930088837395,0.0,0.0
2026-02-13 15:45:00+00:00,Long,1,68730.01,0.014549685064791932,70104.6102,68042.70989999999,70104.6102,2026-02-14 11:00:00+00:00,take_profit,Completed,18.586000000000013,1.8586000000000011,364.8140000000006,10364.814,1,68730.01,68800.0,68379.9,68692.12,676.6430300000001,67533.18255862826,67049.28414707619,78.71694591051053,437.7382676400448,278.4282903463218,159.30997729372302,0.0,0.0
